customerID,Segment,ChurnProb,CLV,InterventionScore,RFM_Score,Contract,tenure,MonthlyCharges
6506-EYCNH,Champions,8.63,56.6,17.59,5,Month-to-month,28,19.55
3724-UCSHY,Champions,8.63,56.66,17.59,3,Month-to-month,6,19.55
1696-HXOWK,Champions,0.29,2554.01,17.59,14,One year,71,95.65
9860-LISIZ,Champions,4.23,115.56,17.58,5,Month-to-month,34,20.35
6579-JPICP,Stable,16.04,30.45,17.58,3,Month-to-month,1,20.4
6504-VBLFL,Champions,7.94,184.46,17.57,10,Two year,55,58.6
4468-YDOVK,Low Priority,66.13,7.38,17.57,5,Month-to-month,5,48.65
7240-FQLHE,Low Priority,83.52,5.84,17.57,12,Month-to-month,18,99.75
1051-EQPZR,Champions,6.68,73.06,17.56,6,Month-to-month,44,19.6
6734-CKRSM,Stable,13.78,35.41,17.56,3,Month-to-month,3,20.0
5276-KQWHG,Low Priority,76.4,6.38,17.54,6,Month-to-month,2,69.6
6806-YDEUL,Champions,8.01,60.89,17.54,3,Month-to-month,6,19.5
2832-SCUCO,Stable,13.2,36.94,17.54,3,Month-to-month,2,19.9
3043-SUDUA,Champions,5.14,94.76,17.54,5,Month-to-month,32,19.9
6319-QSUSR,Stable,11.78,41.32,17.53,4,Month-to-month,11,19.7
6496-JDSSB,Low Priority,79.5,6.12,17.53,8,Month-to-month,8,80.0
9046-DQMTP,Stable,18.19,26.77,17.53,5,Month-to-month,35,20.75
3675-YDUPJ,Stable,13.14,37.01,17.51,4,Month-to-month,10,19.85
7521-YXVZY,Stable,13.81,35.24,17.51,3,Month-to-month,3,19.95
4719-UMSIY,Champions,5.99,81.18,17.51,3,Month-to-month,6,19.65
8006-PYCSW,Stable,14.87,32.69,17.5,3,Month-to-month,2,20.1
1345-GKDZZ,Champions,6.55,74.27,17.5,3,Month-to-month,6,19.55
1057-FOGLZ,Stable,11.69,41.57,17.49,4,Month-to-month,18,19.65
7010-ZMVBF,Champions,3.91,124.38,17.49,4,Month-to-month,18,20.45
3750-RNQKR,Stable,9.03,53.83,17.49,4,Month-to-month,12,19.45
0320-DWVTU,Champions,0.81,1803.76,17.49,14,Two year,53,99.5
9462-MJUAW,Low Priority,67.48,7.2,17.48,5,Month-to-month,4,50.4
6311-UEUME,Low Priority,79.28,6.12,17.47,8,Month-to-month,29,78.9
0114-RSRRW,Stable,14.14,34.31,17.47,4,Month-to-month,10,19.95
8085-MSNLK,Champions,0.63,2329.35,17.47,15,Two year,62,113.95
9348-YVOMK,Low Priority,63.42,7.65,17.47,5,Month-to-month,4,44.8
6950-TWMYB,Champions,1.33,1093.31,17.46,11,Two year,54,79.95
2220-IAHLS,Stable,8.85,54.79,17.45,3,Month-to-month,1,19.4
6878-GGDWG,Champions,7.82,61.97,17.45,5,Month-to-month,32,19.4
3190-FZATL,Stable,14.29,33.93,17.45,4,Month-to-month,14,19.95
2882-DDZPG,Champions,6.86,70.68,17.44,4,Month-to-month,12,19.45
2316-ESMLS,Champions,2.49,292.14,17.43,6,One year,12,33.15
4825-XJGDM,Champions,1.06,684.91,17.43,11,One year,61,43.7
0547-HURJB,Stable,20.16,24.02,17.43,4,Month-to-month,12,21.05
8735-NBLWT,Champions,3.88,124.81,17.43,4,Month-to-month,9,20.4
6304-IJFSQ,Low Priority,67.25,7.2,17.43,6,Month-to-month,3,49.9
1194-SPVSP,Stable,12.27,39.46,17.43,3,Month-to-month,1,19.65
7963-GQRMY,Low Priority,63.12,7.66,17.41,5,Month-to-month,3,44.3
3623-FQBOX,Champions,4.63,104.54,17.41,5,Month-to-month,21,19.95
1257-SXUXQ,Stable,10.54,45.91,17.41,3,Month-to-month,5,19.45
5168-MSWXT,Low Priority,82.81,5.84,17.41,10,Month-to-month,8,94.75
6810-VCAEX,Champions,1.35,537.19,17.41,9,One year,47,39.65
8775-CEBBJ,Low Priority,63.06,7.67,17.4,6,Month-to-month,9,44.2
8681-ICONS,Champions,3.52,137.24,17.4,5,Month-to-month,29,20.65
3407-QGWLG,Stable,15.28,31.61,17.39,3,Month-to-month,3,20.05
6377-KSLXC,Stable,14.7,32.87,17.39,3,Month-to-month,5,19.95
5701-SVCWR,Low Priority,31.13,15.52,17.38,4,Month-to-month,1,24.0
6427-FEFIG,Champions,1.37,1053.68,17.37,11,Two year,24,78.6
8875-AKBYH,Low Priority,80.73,5.98,17.37,9,Month-to-month,20,84.35
4365-MSDYN,Champions,5.7,84.72,17.37,4,Month-to-month,8,19.55
1563-IWQEX,Stable,13.29,36.28,17.36,4,Month-to-month,12,19.7
3363-EWLGO,Stable,14.92,32.32,17.36,3,Month-to-month,5,19.95
7926-IJOOU,Champions,8.05,59.92,17.36,3,Month-to-month,1,19.3
5676-CFLYY,Champions,1.68,861.74,17.34,12,Two year,71,73.35
5357-TZHPP,Low Priority,80.79,5.96,17.33,9,Month-to-month,9,84.4
5899-MQZZL,Low Priority,78.39,6.14,17.32,7,Month-to-month,13,75.0
5562-YJQGT,Stable,17.41,27.64,17.32,3,Month-to-month,2,20.35
2320-YKQBO,Stable,9.9,48.62,17.32,4,Month-to-month,7,19.3
2640-LYMOV,Stable,13.24,36.35,17.32,3,Month-to-month,2,19.65
7542-CYDDM,Stable,15.81,30.42,17.31,4,Month-to-month,18,20.05
8999-BOHSE,Low Priority,81.94,5.87,17.31,9,Month-to-month,11,89.7
2058-DCJBE,Low Priority,76.77,6.26,17.31,6,Month-to-month,5,69.75
3845-JHAMY,Low Priority,54.16,8.88,17.3,5,Month-to-month,16,35.5
4566-QVRRW,Low Priority,63.14,7.61,17.3,6,Month-to-month,11,44.05
2839-RFSQE,Stable,19.08,25.18,17.29,3,Month-to-month,2,20.65
6047-YHPVI,Low Priority,76.77,6.26,17.29,5,Month-to-month,5,69.7
0164-APGRB,Champions,0.6,2382.49,17.28,15,Two year,72,114.9
9101-NTIXF,Stable,11.52,41.68,17.28,3,Month-to-month,2,19.4
3768-NLUBH,Low Priority,83.94,5.72,17.27,14,Month-to-month,57,100.6
0870-VEMYL,Low Priority,69.96,6.86,17.26,6,Month-to-month,5,53.85
6112-KTHFQ,Champions,6.39,75.0,17.26,4,Month-to-month,13,19.3
8660-BUETV,Low Priority,63.81,7.52,17.26,5,Month-to-month,3,44.75
0347-UBKUZ,Stable,15.37,31.19,17.25,4,Month-to-month,15,19.9
5712-VBOXD,Stable,16.8,28.52,17.25,3,Month-to-month,4,20.15
3727-JEZTU,Stable,18.09,26.49,17.25,3,Month-to-month,1,20.4
1963-VAUKV,Stable,18.09,26.49,17.25,3,Month-to-month,1,20.4
3936-QQFLL,Stable,14.51,33.02,17.24,3,Month-to-month,2,19.75
0178-CIIKR,Stable,15.75,30.4,17.24,3,Month-to-month,3,19.95
7233-PAHHL,Champions,1.13,1266.48,17.23,14,Two year,66,84.0
9576-ANLXO,Low Priority,76.81,6.23,17.23,5,Month-to-month,3,69.55
2393-DIVAI,Stable,16.15,29.62,17.22,3,Month-to-month,3,20.0
2439-QKJUL,Stable,17.51,27.32,17.22,3,Month-to-month,5,20.25
0440-EKDCF,Champions,4.02,357.1,17.21,12,Two year,62,60.15
1237-WIYYZ,Stable,13.46,35.52,17.2,4,Month-to-month,18,19.55
9867-NNXLC,Champions,3.99,119.6,17.2,5,Month-to-month,22,20.05
7302-ZHMHP,Stable,9.46,50.52,17.2,3,Month-to-month,1,19.15
6258-NGCNG,Low Priority,30.38,15.72,17.19,5,Month-to-month,7,23.5
8802-UNOJF,Low Priority,80.81,5.91,17.19,10,Month-to-month,12,83.8
8337-MSSXB,Low Priority,81.36,5.87,17.19,9,Month-to-month,14,86.3
9313-CDOGY,Stable,13.96,34.19,17.18,5,Month-to-month,38,19.6
3536-IQCTX,Low Priority,81.16,5.88,17.17,10,Month-to-month,32,85.3
2576-HXMPA,Champions,4.96,96.25,17.17,3,Month-to-month,1,19.55
9993-LHIEB,Champions,2.12,674.27,17.16,12,Two year,67,67.85
6418-HNFED,Champions,1.15,1246.07,17.16,13,Two year,51,83.25
6258-PVZWJ,Champions,0.94,1521.09,17.16,14,Two year,68,90.8
4361-BKAXE,Low Priority,85.99,5.54,17.15,14,Month-to-month,41,114.5
5144-PQCDZ,Stable,16.32,29.2,17.15,3,Month-to-month,4,19.95
1098-TDVUQ,Stable,11.5,41.43,17.15,3,Month-to-month,1,19.25
5129-HHMZC,Champions,1.05,1364.56,17.15,13,Two year,43,86.45
8010-EZLOU,Low Priority,79.98,5.96,17.15,9,Month-to-month,15,80.2
5537-UXXVS,Stable,11.53,41.33,17.15,4,Month-to-month,20,19.25
5468-BPMMO,Stable,14.18,33.62,17.15,6,Month-to-month,46,19.6
9441-QHEVC,Champions,7.11,66.96,17.15,3,Month-to-month,1,19.1
2575-GFSOE,Low Priority,76.74,6.21,17.14,7,Month-to-month,7,69.0
3486-KHMLI,Champions,1.57,303.77,17.14,6,Month-to-month,21,24.7
0690-SRQID,Stable,14.67,32.44,17.13,3,Month-to-month,4,19.65
8562-GHPPI,Stable,15.57,30.56,17.13,3,Month-to-month,1,19.8
0594-UFTUL,Stable,15.97,29.79,17.12,4,Month-to-month,13,19.85
1010-DIAUQ,Low Priority,83.41,5.7,17.11,9,Month-to-month,5,96.5
5260-UMPWX,Champions,3.6,132.15,17.11,5,Month-to-month,26,20.25
9770-LXDBK,Stable,18.91,25.13,17.11,3,Month-to-month,3,20.4
9717-QEBGU,Low Priority,77.23,6.15,17.1,6,Month-to-month,2,70.3
1015-OWJKI,Champions,7.11,66.79,17.1,3,Month-to-month,1,19.05
9494-MRNYX,Low Priority,78.67,6.04,17.1,8,Month-to-month,10,75.05
0208-BPQEJ,Stable,13.28,35.77,17.09,4,Month-to-month,12,19.4
5960-MVTUK,Low Priority,45.82,10.36,17.09,5,Month-to-month,3,29.75
1663-MHLHE,Champions,5.83,81.38,17.08,3,Month-to-month,1,19.2
7054-DMVAS,Champions,2.43,584.98,17.08,11,Two year,54,65.3
9625-QSTYE,Low Priority,80.3,5.91,17.08,9,Month-to-month,13,81.15
4819-HJPIW,Low Priority,35.69,13.29,17.07,5,Month-to-month,18,25.15
7517-SAWMO,Low Priority,78.2,6.06,17.05,7,Month-to-month,19,73.2
2688-BHGOG,Low Priority,79.94,5.93,17.05,8,Month-to-month,9,79.55
6549-NNDYT,Low Priority,47.92,9.89,17.05,5,Month-to-month,13,30.85
7480-QNVZJ,Low Priority,83.34,5.68,17.04,13,Month-to-month,50,95.7
5052-PNLOS,Low Priority,84.88,5.57,17.03,11,Month-to-month,3,105.35
6569-KTMDU,Stable,11.45,41.32,17.02,3,Month-to-month,1,19.1
9391-TTOYH,Champions,4.62,102.26,17.01,5,Month-to-month,23,19.5
7349-ALMUX,Champions,2.34,605.07,17.01,10,Two year,37,65.6
4580-TMHJU,Low Priority,71.61,6.6,17.01,8,Month-to-month,43,56.15
7971-HLVXI,Low Priority,42.97,33.01,17.01,12,Two year,72,84.5
3345-JHUEO,Stable,18.47,25.6,17.01,3,Month-to-month,4,20.2
3744-ZBHON,Stable,18.56,25.44,17.0,3,Month-to-month,3,20.2
1552-CZCLL,Stable,17.51,26.99,17.0,6,Month-to-month,55,20.0
8225-BTJAU,Low Priority,79.94,5.91,16.99,8,Month-to-month,10,79.25
2834-SPCJV,Low Priority,81.1,5.82,16.99,11,Month-to-month,52,84.1
5025-GOOKI,Champions,7.27,64.91,16.98,4,Month-to-month,20,18.9
8276-MQBYC,Low Priority,83.75,5.63,16.98,13,Month-to-month,51,97.8
1766-GKNMI,Low Priority,81.29,5.8,16.97,10,Month-to-month,29,84.9
0556-FJEGU,Champions,1.81,781.85,16.96,11,Two year,58,70.1
4718-DHSMV,Low Priority,55.46,8.5,16.96,5,Month-to-month,11,35.8
9975-SKRNR,Stable,10.03,46.98,16.95,3,Month-to-month,1,18.9
2225-ZRGSG,Low Priority,49.0,28.83,16.95,14,Two year,70,93.9
8963-MQVYN,Champions,3.1,151.97,16.94,5,Month-to-month,22,20.55
0519-DRGTI,Champions,3.25,144.69,16.92,4,Month-to-month,20,20.35
0491-KAPQG,Low Priority,78.51,5.99,16.92,8,Month-to-month,21,73.7
6599-RCLCJ,Low Priority,85.57,5.49,16.91,14,Month-to-month,47,109.55
8020-BWHYL,Low Priority,78.98,5.95,16.91,7,Month-to-month,15,75.3
4482-EWFMI,Low Priority,77.3,6.08,16.9,5,Month-to-month,2,69.7
3096-GKWEB,Low Priority,83.31,5.64,16.9,11,Month-to-month,18,94.75
9995-HOTOH,Champions,4.04,348.24,16.89,12,Two year,63,59.0
5955-ERIHD,Low Priority,83.31,5.63,16.89,11,Month-to-month,18,94.7
7291-CDTMJ,Stable,16.38,28.64,16.88,3,Month-to-month,1,19.65
8257-RZAHR,Low Priority,75.57,6.21,16.88,8,Month-to-month,14,64.7
0945-TSONX,Champions,1.04,1349.76,16.88,13,Two year,47,85.3
8414-MYSHR,Low Priority,82.72,5.67,16.88,8,Month-to-month,5,91.4
7538-GWHML,Low Priority,77.31,6.07,16.88,5,Month-to-month,2,69.65
0872-NXJYS,Low Priority,80.15,5.85,16.87,9,Month-to-month,9,79.55
6727-IOTLZ,Champions,1.14,1228.82,16.87,11,Two year,14,81.95
1732-VHUBQ,Low Priority,77.63,6.03,16.86,9,Month-to-month,47,70.55
9755-JHNMN,Champions,2.03,690.83,16.86,11,Two year,49,67.4
5649-ANRML,Low Priority,83.42,5.61,16.85,10,Month-to-month,2,95.1
4686-UXDML,Low Priority,84.21,5.56,16.85,12,Month-to-month,21,99.85
3195-TQDZX,Stable,19.66,23.81,16.85,3,Month-to-month,3,20.25
5707-ORNDZ,Low Priority,71.05,6.59,16.85,7,Month-to-month,9,54.55
6339-TBELP,Champions,1.01,1393.43,16.85,13,Two year,71,86.4
6175-IRFIT,Low Priority,79.98,5.85,16.84,6,Month-to-month,5,78.75
5762-TJXGK,Champions,4.08,343.73,16.84,10,Two year,52,58.75
5624-RYAMH,Stable,15.88,29.44,16.83,4,Month-to-month,9,19.5
8413-VONUO,Low Priority,83.55,5.59,16.82,10,Month-to-month,2,95.65
2700-LUEVA,Stable,22.1,21.14,16.82,3,Month-to-month,1,20.75
3957-LXOLK,Low Priority,85.19,5.48,16.81,13,Month-to-month,28,106.15
3606-TWKGI,Low Priority,85.29,5.48,16.81,12,Month-to-month,13,106.9
8992-CEUEN,Stable,11.41,40.94,16.8,3,Month-to-month,1,18.85
0366-NQSHS,Stable,15.29,30.49,16.78,3,Month-to-month,2,19.35
4446-BZKHU,Low Priority,85.14,5.47,16.77,15,Month-to-month,61,105.55
2088-IEBAU,Champions,0.95,1465.18,16.77,14,Two year,68,88.15
5485-WUYWF,Low Priority,76.35,6.1,16.77,8,Month-to-month,2,66.4
8313-AFGBW,Champions,1.5,932.18,16.77,11,Two year,47,73.6
5915-ANOEI,Champions,1.23,1137.45,16.76,14,Two year,70,79.15
7392-YYPYJ,Low Priority,84.42,5.52,16.76,12,Month-to-month,22,100.65
9874-QLCLH,Low Priority,84.97,5.48,16.75,12,Month-to-month,17,104.2
9027-TMATR,Champions,1.24,1126.62,16.74,12,Two year,43,78.8
9286-DOJGF,Low Priority,79.14,5.86,16.7,9,Month-to-month,38,74.95
8317-BVKSO,Stable,19.54,23.76,16.7,4,Month-to-month,14,20.05
6082-GLJIX,Champions,4.38,105.86,16.7,4,Month-to-month,18,19.25
1735-XMJVH,Stable,15.85,29.28,16.7,4,Month-to-month,8,19.35
2920-RNCEZ,Low Priority,77.67,5.97,16.69,6,Month-to-month,1,69.95
1866-ZSLJM,Champions,2.89,160.26,16.69,5,Month-to-month,21,20.5
6641-XRPSU,Low Priority,77.7,5.96,16.68,7,Month-to-month,34,70.0
4860-YZGZM,Stable,19.44,23.85,16.68,4,Month-to-month,10,20.0
4232-JGKIY,Champions,4.39,105.36,16.66,3,Month-to-month,1,19.2
2137-DQMEV,Champions,0.91,764.96,16.66,10,One year,68,44.8
8295-FHIVV,Stable,16.39,28.25,16.66,4,Month-to-month,7,19.4
4585-HETAI,Low Priority,78.86,5.87,16.65,6,Month-to-month,4,73.75
2243-FNMMI,Stable,16.63,27.79,16.63,4,Month-to-month,20,19.4
4559-UWIHT,Low Priority,81.17,5.69,16.63,10,Month-to-month,14,82.65
1038-RQOST,Champions,2.77,166.77,16.62,4,Month-to-month,19,20.6
3374-PZLXD,Stable,18.34,25.18,16.61,5,Month-to-month,34,19.7
4881-GQJTW,Champions,3.67,125.82,16.61,4,Month-to-month,14,19.6
7785-RDVIG,Champions,4.11,112.21,16.61,3,Month-to-month,3,19.3
7047-YXDMZ,Champions,3.23,142.91,16.61,5,Month-to-month,21,20.0
4776-XSKYQ,Stable,20.66,33.51,16.6,6,One year,12,30.25
3373-YZZYM,Champions,4.23,108.84,16.59,3,Month-to-month,1,19.2
3278-FSIXX,Low Priority,65.61,7.03,16.59,5,Month-to-month,2,45.25
7017-VFULY,Stable,20.45,22.54,16.59,3,Month-to-month,2,20.1
6549-YMFAW,Stable,25.36,18.16,16.58,4,Month-to-month,9,21.25
0188-GWFLE,Stable,20.36,22.6,16.56,3,Month-to-month,2,20.05
0310-SUCIN,Champions,0.31,2214.89,16.56,14,One year,71,84.8
0098-BOWSO,Stable,17.05,27.0,16.56,5,Month-to-month,27,19.4
9039-ZVJDC,Champions,4.34,105.93,16.55,3,Month-to-month,3,19.1
8634-MPHTR,Low Priority,84.53,5.44,16.55,14,Month-to-month,47,100.05
4732-RRJZC,Stable,21.41,21.47,16.54,4,Month-to-month,7,20.25
2171-UDMFD,Stable,17.51,26.25,16.53,5,Month-to-month,32,19.45
1513-XNPPH,Low Priority,82.7,5.55,16.53,10,Month-to-month,12,89.4
2637-FKFSY,Low Priority,66.4,6.91,16.52,5,Month-to-month,3,46.1
7956-XQWGU,Champions,3.79,121.2,16.52,5,Month-to-month,27,19.4
3663-MITLP,Low Priority,84.74,5.42,16.52,11,Month-to-month,15,101.25
1268-ASBGA,Low Priority,81.89,5.61,16.52,9,Month-to-month,16,85.35
8410-BGQXN,Stable,17.3,26.54,16.52,3,Month-to-month,4,19.4
6410-LEFEN,Low Priority,65.7,6.98,16.51,6,Month-to-month,9,45.15
9979-RGMZT,Low Priority,75.35,9.13,16.5,10,One year,7,94.05
6344-SFJVH,Low Priority,37.29,12.29,16.49,4,Month-to-month,20,24.9
0278-YXOOG,Stable,25.09,18.25,16.48,3,Month-to-month,5,21.05
3838-OZURD,Low Priority,85.33,5.36,16.47,15,Month-to-month,66,105.0
4770-QAZXN,Champions,3.66,125.23,16.47,4,Month-to-month,13,19.45
6469-QJKZW,Stable,21.4,21.37,16.46,3,Month-to-month,4,20.15
8246-SHFGA,Stable,25.35,18.05,16.46,4,Month-to-month,17,21.1
6986-IJDHX,Low Priority,82.15,5.57,16.46,10,Month-to-month,39,86.3
5917-HBSDW,Stable,17.62,25.92,16.43,5,Month-to-month,37,19.35
6036-TTFYU,Stable,19.04,23.95,16.41,4,Month-to-month,16,19.6
0330-IVZHA,Low Priority,78.03,5.85,16.41,6,Month-to-month,5,69.95
4801-KFYKL,Champions,3.54,128.68,16.4,4,Month-to-month,8,19.45
7854-EKTJL,Stable,19.14,23.8,16.4,3,Month-to-month,2,19.6
3413-BMNZE,Low Priority,66.0,6.91,16.4,4,Month-to-month,1,45.25
6040-CGACY,Stable,19.15,23.8,16.39,4,Month-to-month,15,19.6
1045-LTCYT,Stable,25.55,17.82,16.38,4,Month-to-month,8,21.05
8563-IIOXK,Low Priority,53.56,12.74,16.37,6,One year,7,49.75
3977-QCRSL,Stable,21.88,20.8,16.37,3,Month-to-month,5,20.15
8397-MVTAZ,Low Priority,84.71,5.37,16.35,12,Month-to-month,34,100.05
2817-NTQDO,Low Priority,66.36,6.84,16.34,7,Month-to-month,13,45.55
7137-RYLPP,Low Priority,82.16,5.53,16.34,10,Month-to-month,37,85.7
1502-XFCVR,Low Priority,78.45,8.68,16.34,14,One year,58,106.45
0516-QREYC,Champions,2.73,166.12,16.33,5,Month-to-month,24,20.3
5996-DAOQL,Stable,23.47,19.32,16.32,3,Month-to-month,1,20.45
4946-EDSEW,Champions,3.69,123.08,16.32,4,Month-to-month,11,19.25
8262-COGGB,Stable,23.47,19.32,16.32,3,Month-to-month,1,20.45
2999-AANRQ,Champions,1.53,887.3,16.31,11,Two year,21,71.05
7853-OETYL,Low Priority,47.08,9.63,16.31,5,Month-to-month,4,29.05
5850-BDWCY,Stable,22.45,20.18,16.31,3,Month-to-month,6,20.2
8053-WWDRO,Stable,19.12,23.71,16.31,3,Month-to-month,6,19.5
9408-SSNVZ,Low Priority,78.24,5.79,16.31,5,Month-to-month,4,70.15
6993-OHLXR,Low Priority,77.9,5.81,16.28,5,Month-to-month,2,68.95
1552-TKMXS,Champions,2.66,170.31,16.28,6,Month-to-month,42,20.35
0975-VOOVL,Low Priority,47.46,9.53,16.28,5,Month-to-month,3,29.2
6621-YOBKI,Stable,23.29,19.41,16.27,3,Month-to-month,5,20.35
5396-IZEPB,Champions,3.13,144.51,16.27,4,Month-to-month,9,19.7
2466-NEJOJ,Champions,3.18,142.4,16.27,4,Month-to-month,8,19.65
4188-PCPIG,Champions,1.57,865.27,16.27,11,Two year,57,70.35
7779-ORAEL,Champions,1.3,1044.02,16.26,12,Two year,45,75.15
5712-PTIWW,Low Priority,80.94,5.58,16.26,8,Month-to-month,2,79.85
7727-SHVZV,Stable,19.45,23.24,16.26,4,Month-to-month,9,19.5
1342-JPNKI,Low Priority,82.32,5.49,16.26,9,Month-to-month,10,86.05
9871-ELEYA,Champions,1.77,766.51,16.25,10,Two year,34,67.65
2057-BOYKM,Champions,0.74,1827.6,16.24,15,Two year,72,96.6
5405-ZMYXQ,Low Priority,79.64,5.66,16.23,7,Month-to-month,8,74.6
5295-PCJOO,Low Priority,69.2,6.52,16.23,6,Month-to-month,4,49.4
1488-SYSFC,Champions,2.45,184.12,16.23,5,Month-to-month,31,20.65
6203-HBZPA,Champions,2.15,628.37,16.22,12,Two year,52,63.9
5959-BELXA,Low Priority,84.22,5.35,16.22,12,Month-to-month,32,96.15
0282-NVSJS,Low Priority,47.86,9.41,16.21,6,Month-to-month,12,29.3
4512-ZUIYL,Low Priority,78.32,5.75,16.21,6,Month-to-month,2,70.0
6680-WKXRZ,Low Priority,79.62,5.65,16.2,6,Month-to-month,3,74.4
5233-AOZUF,Low Priority,79.78,5.64,16.19,8,Month-to-month,29,74.95
4029-HPFVY,Low Priority,78.44,5.74,16.19,6,Month-to-month,3,70.3
3694-GLTJM,Stable,20.59,21.85,16.19,3,Month-to-month,5,19.65
9986-BONCE,Stable,26.19,17.17,16.18,3,Month-to-month,4,20.95
2207-OBZNX,Low Priority,70.27,6.4,16.18,6,Month-to-month,7,51.0
4369-HTUIF,Low Priority,82.23,5.46,16.17,8,Month-to-month,6,85.15
6916-HIJSE,Champions,0.96,1407.19,16.17,14,Two year,65,84.85
8044-BGWPI,Stable,27.05,16.6,16.16,4,Month-to-month,12,21.15
6689-TCZHQ,Low Priority,80.84,5.56,16.16,6,Month-to-month,5,78.95
6166-ILMNY,Low Priority,78.32,5.73,16.15,5,Month-to-month,2,69.75
9158-VCTQB,Low Priority,86.71,5.18,16.15,14,Month-to-month,41,113.6
7636-XUHWW,Stable,21.98,20.41,16.15,3,Month-to-month,2,19.9
9880-TDQAC,Champions,2.77,486.13,16.13,12,Two year,72,60.0
6728-WYQBC,Stable,26.44,16.95,16.13,3,Month-to-month,1,20.95
8679-JOEVF,Low Priority,74.57,6.01,16.13,8,Month-to-month,16,59.4
2792-VPPET,Stable,24.7,18.14,16.12,3,Month-to-month,3,20.5
8773-HHUOZ,Low Priority,76.68,5.84,16.11,8,Month-to-month,17,64.7
2469-DTSGX,Champions,0.56,2386.41,16.1,15,Two year,72,111.65
1335-MXCSE,Champions,4.68,286.32,16.09,9,Two year,55,55.25
0357-NVCRI,Champions,2.7,165.63,16.09,5,Month-to-month,25,20.05
4910-AQFFX,Low Priority,81.02,5.52,16.09,9,Month-to-month,9,79.35
2873-ZLIWT,Low Priority,82.25,5.44,16.09,11,Month-to-month,40,84.85
8454-AATJP,Champions,0.53,2511.4,16.08,15,Two year,72,115.05
9700-ZCLOT,Stable,22.83,19.57,16.07,3,Month-to-month,2,20.0
6174-NRBTZ,Champions,2.43,276.24,16.07,8,One year,46,30.75
1498-DQNRX,Champions,2.81,158.76,16.06,5,Month-to-month,29,19.85
5440-VHLUL,Low Priority,78.58,8.51,16.05,15,One year,69,105.2
7219-TLZHO,Stable,26.46,16.86,16.05,3,Month-to-month,4,20.85
4797-MIWUM,Stable,24.03,18.56,16.05,4,Month-to-month,7,20.25
2674-MIAHT,Low Priority,81.31,5.48,16.04,8,Month-to-month,4,80.3
7531-GQHME,Stable,23.23,19.19,16.04,4,Month-to-month,12,20.05
7860-KSUGX,Champions,2.0,669.23,16.04,12,Two year,72,64.45
5385-SUIRI,Low Priority,85.61,5.21,16.03,14,Month-to-month,52,104.2
5181-OABFK,Champions,2.43,550.13,16.02,11,Two year,56,61.3
3557-HTYWR,Champions,1.3,1028.11,16.02,12,Two year,47,74.05
2868-SNELZ,Low Priority,81.41,5.47,16.01,8,Month-to-month,2,80.6
0727-BMPLR,Low Priority,77.51,8.61,16.01,13,One year,55,100.0
3547-LQRIK,Champions,11.26,59.24,16.0,8,One year,47,26.9
6022-KOUQO,Low Priority,48.09,9.25,16.0,5,Month-to-month,2,29.05
4541-RMRLG,Champions,3.24,137.18,15.99,4,Month-to-month,7,19.25
0420-HLGXF,Low Priority,85.01,5.23,15.99,12,Month-to-month,39,99.75
5502-RLUYV,Low Priority,85.61,5.19,15.99,15,Month-to-month,69,103.95
7129-ACFOG,Low Priority,72.17,6.15,15.98,6,Month-to-month,5,53.8
5702-SKUOB,Stable,21.62,20.53,15.97,3,Month-to-month,4,19.6
3055-MJDSB,Low Priority,38.58,11.5,15.97,4,Month-to-month,9,24.6
1386-ZIKUV,Champions,3.51,126.38,15.95,4,Month-to-month,7,18.95
1226-UDFZR,Low Priority,69.85,6.35,15.95,5,Month-to-month,2,49.6
4079-ULGFR,Stable,23.55,18.81,15.94,4,Month-to-month,16,20.0
4987-GQWPO,Low Priority,40.02,11.06,15.92,5,Month-to-month,17,25.1
3717-OFRTN,Stable,22.58,19.59,15.92,3,Month-to-month,1,19.75
3740-RLMVT,Champions,0.48,1387.79,15.91,12,One year,67,60.95
0396-HUJBP,Champions,3.09,143.21,15.9,3,Month-to-month,2,19.3
0471-LVHGK,Low Priority,69.38,9.55,15.9,11,One year,41,73.0
7526-IVLYU,Stable,22.21,19.9,15.9,3,Month-to-month,3,19.65
1222-KJNZD,Champions,2.36,187.24,15.89,5,Month-to-month,40,20.4
7182-OVLBJ,Champions,0.65,2028.59,15.88,14,Two year,62,101.15
7016-BPGEU,Low Priority,40.19,10.98,15.88,6,Month-to-month,29,25.1
9465-RWMXL,Low Priority,81.18,5.43,15.87,9,Month-to-month,32,78.9
0447-RXSGD,Low Priority,85.11,5.18,15.86,12,Month-to-month,24,99.65
0487-CRLZF,Champions,1.25,1060.23,15.86,11,Two year,49,74.45
5175-AOBHI,Low Priority,67.67,6.51,15.86,5,Month-to-month,4,46.0
7394-FKDNK,Low Priority,83.42,5.28,15.85,9,Month-to-month,9,89.45
8937-RDTHP,Low Priority,82.46,5.34,15.85,8,Month-to-month,1,84.6
5583-EJXRD,Champions,5.0,263.84,15.84,10,Two year,44,54.05
0463-WZZKO,Stable,27.11,16.24,15.84,3,Month-to-month,3,20.75
3133-PZNSR,Champions,0.69,1909.71,15.84,15,Two year,72,97.75
7764-BDPEE,Stable,27.53,15.98,15.83,3,Month-to-month,3,20.85
6145-NNPNO,Low Priority,66.39,6.62,15.82,5,Month-to-month,1,44.15
